,Name,Session Number,Person Number,Start Frame,label
232,04_1,04,1,31269,0
233,04_1,04,1,31734,0
234,04_1,04,1,32199,0
235,04_1,04,1,32664,0
236,04_1,04,1,37323,0
237,04_1,04,1,37788,0
238,04_1,04,1,38253,0
239,04_1,04,1,40886,0
240,04_1,04,1,43076,0
241,04_1,04,1,45781,0
242,04_1,04,1,47198,0
243,04_1,04,1,48880,0
244,04_1,04,1,49345,0
245,04_1,04,1,49810,0
246,04_1,04,1,50275,0
247,04_1,04,1,54657,0
248,04_1,04,1,56517,0
249,04_2,04,2,7490,0
250,04_2,04,2,9237,0
251,04_2,04,2,11215,0
252,04_2,04,2,11680,0
253,04_2,04,2,13191,0
254,04_2,04,2,14628,0
255,04_2,04,2,18000,0
256,04_2,04,2,21004,0
257,04_2,04,2,22558,0
258,04_2,04,2,23023,0
259,04_2,04,2,26990,0
260,04_2,04,2,27455,0
261,04_2,04,2,27920,0
262,04_2,04,2,28385,0
263,04_2,04,2,33028,0
264,04_2,04,2,33493,0
265,04_2,04,2,33958,0
266,04_2,04,2,34423,0
267,04_2,04,2,34888,0
268,04_2,04,2,35353,0
269,04_2,04,2,35818,0
270,04_2,04,2,36283,0
271,04_2,04,2,36748,0
272,04_2,04,2,37213,0
273,04_2,04,2,37678,0
274,04_2,04,2,38143,0
275,04_2,04,2,38608,0
276,04_2,04,2,39073,0
277,04_2,04,2,39538,0
278,04_2,04,2,40003,0
279,04_2,04,2,40468,0
280,04_2,04,2,40933,0
281,04_3,04,3,16643,0
282,04_3,04,3,35854,0
283,04_3,04,3,44691,0
284,05_1,05,1,9136,0
285,05_1,05,1,9601,0
286,05_1,05,1,12405,0
287,05_1,05,1,12870,0
288,05_1,05,1,13335,0
289,05_1,05,1,16283,0
290,05_1,05,1,19293,0
291,05_1,05,1,19758,0
292,05_1,05,1,20223,0
293,05_1,05,1,20688,0
294,05_1,05,1,21153,0
295,05_1,05,1,24432,0
296,05_1,05,1,24897,0
297,05_1,05,1,25362,0
298,05_1,05,1,27505,0
299,05_1,05,1,27970,0
300,05_1,05,1,28435,0
301,05_1,05,1,28900,0
302,05_1,05,1,29365,0
303,05_1,05,1,29830,0
304,05_1,05,1,30295,0
305,05_1,05,1,34186,0
306,05_1,05,1,34651,0
307,05_1,05,1,35116,0
308,05_1,05,1,35581,0
309,05_1,05,1,36046,0
310,05_1,05,1,36511,0
311,05_1,05,1,36976,0
312,05_1,05,1,37441,0
313,05_2,05,2,7517,0
314,05_2,05,2,8747,0
315,05_2,05,2,10968,0
316,05_2,05,2,12161,0
317,05_2,05,2,12626,0
318,05_2,05,2,13091,0
319,05_2,05,2,15515,0
320,05_2,05,2,15980,0
321,05_2,05,2,16445,0
322,05_2,05,2,16910,0
323,05_2,05,2,17375,0
324,05_2,05,2,17840,0
325,05_2,05,2,18305,0
326,05_2,05,2,18770,0
327,05_2,05,2,23853,0
328,05_2,05,2,24318,0
329,05_2,05,2,26463,0
330,05_2,05,2,26928,0
331,05_2,05,2,27393,0
332,05_2,05,2,27858,0
333,05_2,05,2,28323,0
334,05_2,05,2,28788,0
335,05_2,05,2,29253,0
336,05_2,05,2,29718,0
337,05_2,05,2,34149,0
338,05_2,05,2,34614,0
339,05_2,05,2,35079,0
340,05_3,05,3,7475,0
341,05_3,05,3,7940,0
342,05_3,05,3,8405,0
343,05_3,05,3,10808,0
344,05_3,05,3,11273,0
345,05_3,05,3,13583,0
346,05_3,05,3,14048,0
347,05_3,05,3,14513,0
348,05_3,05,3,16419,0
349,05_3,05,3,16884,0
350,05_3,05,3,17349,0
351,05_3,05,3,17814,0
352,05_3,05,3,18279,0
353,05_3,05,3,18744,0
354,05_3,05,3,19209,0
355,05_3,05,3,23416,0
356,05_3,05,3,23881,0
357,05_3,05,3,24346,0
358,05_3,05,3,24811,0
359,05_3,05,3,25276,0
360,05_3,05,3,25741,0
361,05_3,05,3,26206,0
362,05_3,05,3,26671,0
363,05_3,05,3,27136,0
364,05_3,05,3,27601,0
365,05_3,05,3,28066,0
366,05_3,05,3,34533,0
367,05_3,05,3,34998,0
368,05_3,05,3,35463,0
369,05_3,05,3,37669,0
370,05_3,05,3,38134,0
371,05_3,05,3,38599,0
372,05_3,05,3,39064,0
373,05_3,05,3,39529,0
374,05_3,05,3,39994,0
375,05_3,05,3,40459,0
376,05_3,05,3,40924,0
377,05_3,05,3,41389,0
378,05_3,05,3,41854,0
379,05_3,05,3,47872,0
380,06_1,06,1,5388,0
381,06_1,06,1,6405,0
382,06_1,06,1,8150,0
383,06_1,06,1,8615,0
384,06_1,06,1,10423,0
385,06_1,06,1,12222,0
386,06_1,06,1,12687,0
387,06_1,06,1,14666,0
388,06_1,06,1,17230,0
389,06_1,06,1,18397,0
390,06_1,06,1,19647,0
391,06_1,06,1,20112,0
392,06_1,06,1,21860,0
393,06_1,06,1,22325,0
394,06_1,06,1,22790,0
395,06_1,06,1,23255,0
396,06_1,06,1,26939,0
397,06_1,06,1,27404,0
398,06_1,06,1,27869,0
399,06_1,06,1,28334,0
400,06_1,06,1,28799,0
401,06_1,06,1,29264,0
402,06_1,06,1,29729,0
403,06_1,06,1,30194,0
404,06_1,06,1,30659,0
405,06_1,06,1,31124,0
406,06_1,06,1,38972,0
407,06_1,06,1,39437,0
408,06_1,06,1,39902,0
409,06_1,06,1,40367,0
410,06_1,06,1,40832,0
411,06_1,06,1,41297,0
412,06_1,06,1,41762,0
413,06_2,06,2,2103,0
414,06_2,06,2,6192,0
415,06_2,06,2,6657,0
416,06_2,06,2,7122,0
417,06_2,06,2,7587,0
418,06_2,06,2,8052,0
419,06_2,06,2,11855,0
420,06_2,06,2,22580,0
421,06_2,06,2,23045,0
422,06_2,06,2,23510,0
423,06_2,06,2,28150,0
424,06_2,06,2,28615,0
425,06_2,06,2,29080,0
426,06_3,06,3,16007,0
427,06_3,06,3,18355,0
428,06_3,06,3,18820,0
429,06_3,06,3,21468,0
430,06_3,06,3,24473,0
431,06_3,06,3,27668,0
432,06_3,06,3,29359,0
433,06_3,06,3,29824,0
434,06_3,06,3,30289,0
435,06_3,06,3,30754,0
436,06_3,06,3,31219,0
437,06_3,06,3,31684,0
438,06_3,06,3,32149,0
439,06_3,06,3,32614,0
440,06_3,06,3,33079,0
441,06_3,06,3,33544,0
442,06_3,06,3,34009,0
443,06_3,06,3,34474,0
444,06_3,06,3,34939,0
445,06_3,06,3,35404,0
446,06_3,06,3,35869,0
447,07_1,07,1,1863,0
448,07_1,07,1,2328,0
449,07_1,07,1,3934,0
450,07_1,07,1,4889,0
451,07_1,07,1,5354,0
452,07_1,07,1,7466,0
453,07_1,07,1,7931,0
454,07_1,07,1,9733,0
455,07_1,07,1,10764,0
456,07_1,07,1,11229,0
457,07_1,07,1,12759,0
458,07_1,07,1,13224,0
459,07_1,07,1,15151,0
460,07_1,07,1,15616,0
461,07_1,07,1,16081,0
462,07_1,07,1,16546,0
463,07_1,07,1,19042,0
464,07_1,07,1,19507,0
465,07_1,07,1,19972,0
466,07_1,07,1,20437,0
467,07_1,07,1,22981,0
468,07_1,07,1,25701,0
469,07_1,07,1,27381,0
470,07_1,07,1,28758,0
471,07_1,07,1,30806,0
472,07_1,07,1,31815,0
473,07_1,07,1,32280,0
474,07_1,07,1,32745,0
475,07_1,07,1,34615,0
476,07_1,07,1,35080,0
477,07_1,07,1,35545,0
478,07_1,07,1,37943,0
479,07_1,07,1,39504,0
480,07_1,07,1,39969,0
481,07_1,07,1,42098,0
482,07_1,07,1,43596,0
483,07_1,07,1,45459,0
484,07_1,07,1,46579,0
485,07_1,07,1,47524,0
486,07_1,07,1,49174,0
487,07_1,07,1,51279,0
488,07_1,07,1,51744,0
489,07_2,07,2,8190,0
490,07_2,07,2,10808,0
491,07_2,07,2,11273,0
492,07_2,07,2,13360,0
493,07_2,07,2,15502,0
494,07_2,07,2,19579,0
495,07_2,07,2,20044,0
496,07_2,07,2,20509,0
497,07_2,07,2,22502,0
498,07_2,07,2,23518,0
499,07_2,07,2,23983,0
500,07_2,07,2,25839,0
501,07_2,07,2,26304,0
502,07_2,07,2,26769,0
503,07_2,07,2,31596,0
504,07_3,07,3,1220,0
505,07_3,07,3,4805,0
506,07_3,07,3,5874,0
507,07_3,07,3,8004,0
508,07_3,07,3,10268,0
509,07_3,07,3,12163,0
510,07_3,07,3,14398,0
511,07_3,07,3,16679,0
512,07_3,07,3,17144,0
513,07_3,07,3,18875,0
514,07_3,07,3,21021,0
515,08_1,08,1,4963,0
516,08_1,08,1,8053,0
517,08_1,08,1,9435,0
518,08_1,08,1,10548,0
519,08_1,08,1,13593,0
520,08_1,08,1,14939,0
521,08_1,08,1,16642,0
522,08_1,08,1,19033,0
523,08_1,08,1,20536,0
524,08_1,08,1,21682,0
525,08_1,08,1,23252,0
526,08_1,08,1,23717,0
527,08_1,08,1,25338,0
528,08_1,08,1,30121,0
529,08_1,08,1,34797,0
530,08_1,08,1,36871,0
531,08_1,08,1,39157,0
532,08_1,08,1,40460,0
533,08_1,08,1,42702,0
534,08_1,08,1,43167,0
535,08_1,08,1,44997,0
536,08_1,08,1,46018,0
537,08_1,08,1,47840,0
538,08_1,08,1,48305,0
539,08_1,08,1,48770,0
540,08_1,08,1,49235,0
541,08_1,08,1,49700,0
542,08_1,08,1,52709,0
543,08_1,08,1,54011,0
544,08_1,08,1,54476,0
545,08_1,08,1,54941,0
546,08_1,08,1,59751,0
547,08_1,08,1,60216,0
548,08_1,08,1,60681,0
549,08_1,08,1,61146,0
550,08_1,08,1,61611,0
551,08_1,08,1,62076,0
552,08_1,08,1,66166,0
553,08_1,08,1,67767,0
554,08_1,08,1,70416,0
555,08_1,08,1,70881,0
556,08_1,08,1,73139,0
557,08_1,08,1,73604,0
558,08_1,08,1,75852,0
559,08_1,08,1,76317,0
560,08_1,08,1,76782,0
561,08_1,08,1,77247,0
562,08_1,08,1,79612,0
563,08_1,08,1,83120,0
564,08_2,08,2,1891,0
565,08_2,08,2,2356,0
566,08_2,08,2,2821,0
567,08_2,08,2,3286,0
568,08_2,08,2,3751,0
569,08_2,08,2,4216,0
570,08_2,08,2,4681,0
571,08_2,08,2,5146,0
572,08_2,08,2,5611,0
573,08_2,08,2,6076,0
574,08_2,08,2,6541,0
575,08_2,08,2,7006,0
576,08_2,08,2,7471,0
577,08_2,08,2,7936,0
578,08_2,08,2,8401,0
579,08_2,08,2,8866,0
580,08_2,08,2,9331,0
581,08_2,08,2,9796,0
582,08_2,08,2,10261,0
583,08_2,08,2,10726,0
584,08_2,08,2,11191,0
585,08_2,08,2,11656,0
586,08_2,08,2,12121,0
587,08_2,08,2,12586,0
588,08_2,08,2,13051,0
589,08_2,08,2,13516,0
590,08_2,08,2,13981,0
591,08_2,08,2,14446,0
592,08_2,08,2,14911,0
593,08_2,08,2,15376,0
594,08_2,08,2,15841,0
595,08_2,08,2,16306,0
596,08_2,08,2,16771,0
597,08_2,08,2,17236,0
598,08_2,08,2,17701,0
599,08_2,08,2,18166,0
600,08_2,08,2,18631,0
601,08_2,08,2,19096,0
602,08_2,08,2,38435,0
603,08_2,08,2,39694,0
604,08_2,08,2,41224,0
605,08_2,08,2,43633,0
606,08_2,08,2,44098,0
607,08_2,08,2,44563,0
608,08_2,08,2,45028,0
609,08_2,08,2,45493,0
610,08_2,08,2,45958,0
611,08_2,08,2,46423,0
612,08_2,08,2,51010,0
613,08_2,08,2,51475,0
614,08_2,08,2,51940,0
615,08_2,08,2,52405,0
616,08_2,08,2,52870,0
617,08_2,08,2,56080,0
618,08_2,08,2,56545,0
619,08_2,08,2,58721,0
620,08_2,08,2,60324,0
621,08_2,08,2,60789,0
622,08_2,08,2,61254,0
623,08_2,08,2,61719,0
624,08_3,08,3,1755,0
625,08_3,08,3,3124,0
626,08_3,08,3,5497,0
627,08_3,08,3,9146,0
628,08_3,08,3,11719,0
629,08_3,08,3,13155,0
630,08_3,08,3,14318,0
631,08_3,08,3,16587,0
632,08_3,08,3,18858,0
633,08_3,08,3,21328,0
634,08_3,08,3,22888,0
635,08_3,08,3,23999,0
636,08_3,08,3,24464,0
637,08_3,08,3,26700,0
638,08_3,08,3,28509,0
639,08_3,08,3,30120,0
640,08_3,08,3,30585,0
641,08_3,08,3,33421,0
642,08_3,08,3,34523,0
643,08_3,08,3,36369,0
644,08_3,08,3,38132,0
645,08_3,08,3,39783,0
646,08_3,08,3,40248,0
647,08_3,08,3,40713,0
648,08_3,08,3,41178,0
649,08_3,08,3,41643,0
650,08_3,08,3,42108,0
651,08_3,08,3,45595,0
652,08_3,08,3,46060,0
653,08_3,08,3,46525,0
654,08_3,08,3,49121,0
655,08_3,08,3,49586,0
656,08_3,08,3,50051,0
657,08_3,08,3,50516,0
658,08_3,08,3,50981,0
659,08_3,08,3,51446,0
660,08_3,08,3,51911,0
661,08_3,08,3,52376,0
662,08_3,08,3,52841,0
663,08_3,08,3,57943,0
664,08_3,08,3,58950,0
665,08_3,08,3,59415,0
666,08_3,08,3,59880,0
667,08_3,08,3,60345,0
668,08_3,08,3,62927,0
669,08_3,08,3,63392,0
670,08_3,08,3,63857,0
671,08_3,08,3,64322,0
672,08_3,08,3,67017,0
673,08_3,08,3,67482,0
674,08_3,08,3,69568,0
675,08_3,08,3,71006,0
676,08_3,08,3,71471,0
677,08_3,08,3,73700,0
678,08_3,08,3,74881,0
679,09_1,09,1,898,0
680,09_1,09,1,4121,0
681,09_1,09,1,6139,0
682,09_1,09,1,7594,0
683,09_1,09,1,8059,0
684,09_1,09,1,9473,0
685,09_1,09,1,10914,0
686,09_1,09,1,13205,0
687,09_1,09,1,16141,0
688,09_1,09,1,16606,0
689,09_1,09,1,18182,0
690,09_1,09,1,18647,0
691,09_1,09,1,19112,0
692,09_1,09,1,19577,0
693,09_1,09,1,20042,0
694,09_1,09,1,23644,0
695,09_1,09,1,25695,0
696,09_1,09,1,29105,0
697,09_1,09,1,29570,0
698,09_1,09,1,31378,0
699,09_1,09,1,31843,0
700,09_1,09,1,32308,0
701,09_1,09,1,32773,0
702,09_1,09,1,35409,0
703,09_1,09,1,38398,0
704,09_1,09,1,38863,0
705,09_1,09,1,39328,0
706,09_1,09,1,39793,0
707,09_1,09,1,42397,0
708,09_1,09,1,42862,0
709,09_1,09,1,44516,0
710,09_1,09,1,45629,0
711,09_1,09,1,46094,0
712,09_1,09,1,46559,0
713,09_1,09,1,47024,0
714,09_1,09,1,47489,0
715,09_1,09,1,47954,0
716,09_1,09,1,48419,0
717,09_1,09,1,48884,0
718,09_1,09,1,49349,0
719,09_1,09,1,49814,0
720,09_1,09,1,50279,0
721,09_1,09,1,56488,0
722,09_1,09,1,56953,0
723,09_1,09,1,58513,0
724,09_1,09,1,58978,0
725,09_1,09,1,59443,0
726,09_1,09,1,59908,0
727,09_1,09,1,60373,0
728,09_1,09,1,66524,0
729,09_1,09,1,68186,0
730,09_1,09,1,70066,0
731,09_1,09,1,70531,0
732,09_1,09,1,70996,0
733,09_1,09,1,74049,0
734,09_1,09,1,75830,0
735,09_1,09,1,76295,0
736,09_1,09,1,78883,0
737,09_1,09,1,80481,0
738,09_1,09,1,80946,0
739,09_1,09,1,81411,0
740,09_1,09,1,81876,0
741,09_1,09,1,82341,0
742,09_1,09,1,82806,0
743,09_1,09,1,83271,0
744,09_1,09,1,83736,0
745,09_1,09,1,84201,0
746,09_1,09,1,84666,0
747,09_1,09,1,85131,0
748,09_1,09,1,85596,0
749,09_1,09,1,86061,0
750,09_1,09,1,86526,0
751,09_1,09,1,86991,0
752,09_1,09,1,87456,0
753,09_1,09,1,87921,0
754,09_1,09,1,88386,0
755,09_1,09,1,88851,0
756,09_2,09,2,1553,0
757,09_2,09,2,10373,0
758,09_2,09,2,11529,0
759,09_2,09,2,17650,0
760,09_2,09,2,22997,0
761,09_2,09,2,24339,0
762,09_2,09,2,24804,0
763,09_2,09,2,27164,0
764,09_2,09,2,29815,0
765,09_2,09,2,31741,0
766,09_2,09,2,34084,0
767,09_2,09,2,34549,0
768,09_2,09,2,36429,0
769,09_2,09,2,36894,0
770,09_2,09,2,38631,0
771,09_2,09,2,39924,0
772,09_2,09,2,43567,0
773,09_2,09,2,45964,0
774,09_2,09,2,47155,0
775,09_2,09,2,52801,0
776,09_2,09,2,53266,0
777,09_2,09,2,57995,0
778,09_2,09,2,59560,0
779,09_2,09,2,61007,0
780,09_2,09,2,63058,0
781,09_2,09,2,66622,0
782,09_2,09,2,68976,0
783,09_2,09,2,69441,0
784,09_2,09,2,71412,0
785,09_2,09,2,71877,0
786,09_2,09,2,72342,0
787,09_2,09,2,74933,0
788,09_2,09,2,75398,0
789,09_2,09,2,75863,0
790,09_2,09,2,76328,0
791,09_2,09,2,76793,0
792,09_2,09,2,80236,0
793,09_2,09,2,80701,0
794,09_2,09,2,81166,0
795,09_3,09,3,842,0
796,09_3,09,3,5521,0
797,09_3,09,3,6851,0
798,09_3,09,3,8284,0
799,09_3,09,3,9580,0
800,09_3,09,3,11561,0
801,09_3,09,3,12026,0
802,09_3,09,3,14048,0
803,09_3,09,3,17101,0
804,09_3,09,3,19325,0
805,09_3,09,3,20536,0
806,09_3,09,3,21001,0
807,09_3,09,3,23260,0
808,09_3,09,3,23725,0
809,09_3,09,3,27124,0
810,09_3,09,3,29396,0
811,09_3,09,3,31336,0
812,09_3,09,3,34039,0
813,09_3,09,3,35230,0
814,09_3,09,3,35695,0
815,09_3,09,3,36160,0
816,09_3,09,3,39031,0
817,09_3,09,3,43665,0
818,09_3,09,3,44130,0
819,09_3,09,3,44595,0
820,09_3,09,3,45060,0
821,09_3,09,3,49248,0
822,09_3,09,3,50249,0
823,09_3,09,3,53517,0
824,09_3,09,3,55546,0
825,09_3,09,3,56884,0
826,09_3,09,3,57349,0
827,09_3,09,3,57814,0
828,09_3,09,3,61197,0
829,09_3,09,3,62628,0
830,09_3,09,3,63093,0
831,09_3,09,3,66580,0
832,09_3,09,3,67045,0
833,09_3,09,3,70705,0
834,09_3,09,3,71170,0
835,09_3,09,3,71635,0
836,09_3,09,3,72100,0
837,09_3,09,3,72565,0
838,09_3,09,3,73030,0
839,09_3,09,3,73495,0
840,09_3,09,3,73960,0
841,09_3,09,3,74425,0
842,09_3,09,3,74890,0
843,09_3,09,3,80511,0
844,09_3,09,3,80976,0
845,09_3,09,3,81441,0
846,09_3,09,3,81906,0
847,09_3,09,3,82371,0
848,09_3,09,3,82836,0
849,09_3,09,3,83301,0
850,09_3,09,3,83766,0
851,09_3,09,3,84231,0
852,09_3,09,3,84696,0
853,09_3,09,3,85161,0
854,09_3,09,3,85626,0
855,09_3,09,3,86091,0
856,09_3,09,3,86556,0
857,09_3,09,3,87021,0
858,09_3,09,3,87486,0
859,09_3,09,3,87951,0
860,09_3,09,3,88416,0
861,09_3,09,3,88881,0
862,10_1,10,1,1090,0
863,10_1,10,1,1555,0
864,10_1,10,1,7262,0
865,10_1,10,1,9106,0
866,10_1,10,1,32542,0
867,10_1,10,1,33007,0
868,10_1,10,1,33472,0
869,10_1,10,1,45875,0
870,10_1,10,1,46340,0
871,10_1,10,1,65311,0
872,10_2,10,2,1427,0
873,10_2,10,2,4307,0
874,10_2,10,2,5642,0
875,10_2,10,2,10989,0
876,10_2,10,2,12194,0
877,10_2,10,2,21048,0
878,10_2,10,2,23098,0
879,10_2,10,2,29297,0
880,10_2,10,2,32857,0
881,10_2,10,2,35747,0
882,10_2,10,2,39829,0
883,10_2,10,2,40294,0
884,10_2,10,2,42702,0
885,10_2,10,2,43167,0
886,10_2,10,2,45585,0
887,10_2,10,2,46050,0
888,10_2,10,2,50551,0
889,10_2,10,2,52794,0
890,10_2,10,2,55232,0
891,10_2,10,2,58003,0
892,10_2,10,2,64480,0
893,10_2,10,2,70152,0
894,10_2,10,2,70617,0
895,10_2,10,2,73367,0
896,10_3,10,3,5315,0
897,10_3,10,3,10687,0
898,10_3,10,3,15524,0
899,10_3,10,3,24517,0
900,10_3,10,3,27012,0
901,10_3,10,3,32526,0
902,10_3,10,3,35547,0
903,10_3,10,3,36851,0
904,10_3,10,3,37316,0
905,10_3,10,3,37781,0
906,10_3,10,3,38246,0
907,10_3,10,3,38711,0
908,10_3,10,3,39176,0
909,10_3,10,3,39641,0
910,10_3,10,3,40106,0
911,10_3,10,3,40571,0
912,10_3,10,3,41036,0
913,10_3,10,3,41501,0
914,10_3,10,3,49260,0
915,10_3,10,3,50747,0
916,10_3,10,3,57594,0
917,10_3,10,3,58949,0
918,10_3,10,3,60395,0
919,10_3,10,3,60860,0
920,10_3,10,3,63168,0
921,10_3,10,3,64212,0
922,10_3,10,3,66003,0
923,10_3,10,3,67693,0
924,10_3,10,3,69454,0
925,10_3,10,3,73191,0
926,10_3,10,3,74221,0
927,10_3,10,3,74686,0
928,10_3,10,3,75151,0
929,10_3,10,3,75616,0
930,11_1,11,1,3582,0
931,11_1,11,1,4556,0
932,11_1,11,1,12691,0
933,11_1,11,1,15569,0
934,11_1,11,1,21563,0
935,11_1,11,1,23232,0
936,11_1,11,1,23697,0
937,11_1,11,1,26353,0
938,11_1,11,1,26818,0
939,11_1,11,1,30224,0
940,11_1,11,1,33742,0
941,11_1,11,1,36804,0
942,11_1,11,1,38050,0
943,11_1,11,1,42531,0
944,11_1,11,1,42996,0
945,11_1,11,1,43461,0
946,11_1,11,1,46261,0
947,11_1,11,1,46726,0
948,11_1,11,1,48326,0
949,11_1,11,1,48791,0
950,11_1,11,1,49256,0
951,11_2,11,2,6129,0
952,11_2,11,2,8729,0
953,11_2,11,2,14487,0
954,11_2,11,2,16272,0
955,11_2,11,2,18636,0
956,11_2,11,2,19101,0
957,11_2,11,2,22665,0
958,11_2,11,2,23130,0
959,11_2,11,2,23595,0
960,11_2,11,2,24060,0
961,11_2,11,2,24525,0
962,11_2,11,2,29437,0
963,11_2,11,2,32373,0
964,11_2,11,2,35556,0
965,11_2,11,2,39400,0
966,11_2,11,2,39865,0
967,11_2,11,2,42396,0
968,11_2,11,2,42861,0
969,11_2,11,2,43326,0
970,11_2,11,2,43791,0
971,11_2,11,2,46316,0
972,11_3,11,3,1587,0
973,11_3,11,3,14897,0
974,11_3,11,3,15362,0
975,11_3,11,3,22110,0
976,11_3,11,3,22575,0
977,11_3,11,3,32498,0
978,11_3,11,3,34384,0
979,12_1,12,1,2146,0
980,12_1,12,1,2611,0
981,12_1,12,1,3076,0
982,12_1,12,1,6004,0
983,12_1,12,1,6469,0
984,12_1,12,1,8641,0
985,12_1,12,1,9106,0
986,12_1,12,1,10838,0
987,12_1,12,1,12590,0
988,12_1,12,1,13055,0
989,12_1,12,1,13520,0
990,12_1,12,1,13985,0
991,12_1,12,1,16571,0
992,12_1,12,1,17036,0
993,12_1,12,1,17501,0
994,12_1,12,1,17966,0
995,12_1,12,1,18431,0
996,12_1,12,1,21475,0
997,12_1,12,1,22721,0
998,12_1,12,1,23186,0
999,12_1,12,1,24898,0
1000,12_1,12,1,26456,0
1001,12_1,12,1,26921,0
1002,12_1,12,1,27386,0
1003,12_1,12,1,27851,0
1004,12_1,12,1,28316,0
1005,12_1,12,1,31608,0
1006,12_1,12,1,32073,0
1007,12_1,12,1,32538,0
1008,12_1,12,1,33003,0
1009,12_1,12,1,33468,0
1010,12_1,12,1,37063,0
1011,12_1,12,1,38786,0
1012,12_1,12,1,39251,0
1013,12_1,12,1,40789,0
1014,12_1,12,1,41254,0
1015,12_1,12,1,41719,0
1016,12_1,12,1,43806,0
1017,12_1,12,1,45543,0
1018,12_1,12,1,47309,0
1019,12_1,12,1,47774,0
1020,12_1,12,1,48239,0
1021,12_2,12,2,544,0
1022,12_2,12,2,2206,0
1023,12_2,12,2,12837,0
1024,12_2,12,2,15585,0
1025,12_2,12,2,18657,0
1026,12_2,12,2,19122,0
1027,12_2,12,2,19587,0
1028,12_2,12,2,20052,0
1029,12_2,12,2,20517,0
1030,12_2,12,2,24413,0
1031,12_2,12,2,27114,0
1032,12_2,12,2,27579,0
1033,12_2,12,2,34046,0
1034,12_2,12,2,35591,0
1035,12_2,12,2,36607,0
1036,12_2,12,2,39866,0
1037,12_2,12,2,41134,0
1038,12_2,12,2,41599,0
1039,12_2,12,2,45518,0
1040,12_2,12,2,47223,0
1041,12_2,12,2,50865,0
1042,12_2,12,2,51330,0
1043,12_3,12,3,7655,0
1044,12_3,12,3,8701,0
1045,12_3,12,3,10099,0
1046,12_3,12,3,12779,0
1047,12_3,12,3,13244,0
1048,12_3,12,3,13709,0
1049,12_3,12,3,16077,0
1050,12_3,12,3,16542,0
1051,13_1,13,1,4434,0
1052,13_1,13,1,4899,0
1053,13_1,13,1,5364,0
1054,13_1,13,1,5829,0
1055,13_1,13,1,6294,0
1056,13_1,13,1,6759,0
1057,13_1,13,1,10716,0
1058,13_1,13,1,13138,0
1059,13_1,13,1,14901,0
1060,13_1,13,1,15366,0
1061,13_1,13,1,17385,0
1062,13_1,13,1,17850,0
1063,13_1,13,1,20573,0
1064,13_1,13,1,21038,0
1065,13_1,13,1,22922,0
1066,13_1,13,1,24121,0
1067,13_1,13,1,24586,0
1068,13_1,13,1,26313,0
1069,13_1,13,1,26778,0
1070,13_1,13,1,27243,0
1071,13_1,13,1,29226,0
1072,13_1,13,1,29691,0
1073,13_1,13,1,30156,0
1074,13_1,13,1,30621,0
1075,13_1,13,1,33754,0
1076,13_1,13,1,34219,0
1077,13_1,13,1,36441,0
1078,13_1,13,1,36906,0
1079,13_1,13,1,37371,0
1080,13_1,13,1,37836,0
1081,13_1,13,1,38301,0
1082,13_1,13,1,41271,0
1083,13_1,13,1,41736,0
1084,13_1,13,1,42201,0
1085,13_1,13,1,44475,0
1086,13_1,13,1,45840,0
1087,13_1,13,1,46305,0
1088,13_1,13,1,46770,0
1089,13_1,13,1,47235,0
1090,13_1,13,1,47700,0
1091,13_1,13,1,48165,0
1092,13_1,13,1,48630,0
1093,13_1,13,1,49095,0
1094,13_1,13,1,53770,0
1095,13_1,13,1,54235,0
1096,13_1,13,1,54700,0
1097,13_1,13,1,55165,0
1098,13_1,13,1,57905,0
1099,13_1,13,1,58370,0
1100,13_1,13,1,58835,0
1101,13_1,13,1,60927,0
1102,13_1,13,1,61392,0
1103,13_1,13,1,61857,0
1104,13_1,13,1,64554,0
1105,13_1,13,1,65897,0
1106,13_1,13,1,67376,0
1107,13_1,13,1,67841,0
1108,13_1,13,1,69271,0
1109,13_1,13,1,69736,0
1110,13_1,13,1,71988,0
1111,13_1,13,1,73408,0
1112,13_1,13,1,73873,0
1113,13_1,13,1,75802,0
1114,13_1,13,1,76267,0
1115,13_1,13,1,78568,0
1116,13_1,13,1,79033,0
1117,13_1,13,1,79498,0
1118,13_1,13,1,82559,0
1119,13_1,13,1,84426,0
1120,13_1,13,1,86696,0
1121,13_1,13,1,87161,0
1122,13_1,13,1,87626,0
1123,13_1,13,1,88091,0
1124,13_1,13,1,90839,0
1125,13_1,13,1,91304,0
1126,13_2,13,2,868,0
1127,13_2,13,2,9047,0
1128,13_2,13,2,41982,0
1129,13_2,13,2,49703,0
1130,13_2,13,2,61270,0
1131,13_2,13,2,75830,0
1132,13_2,13,2,86810,0
1133,13_2,13,2,88377,0
1134,13_3,13,3,5505,0
1135,13_3,13,3,6795,0
1136,13_3,13,3,9040,0
1137,13_3,13,3,15531,0
1138,13_3,13,3,24511,0
1139,13_3,13,3,24976,0
1140,13_3,13,3,42466,0
1141,13_3,13,3,42931,0
1142,13_3,13,3,47013,0
1143,13_3,13,3,47478,0
1144,13_3,13,3,49977,0
1145,13_3,13,3,55639,0
1146,13_3,13,3,58140,0
1147,13_3,13,3,66379,0
1148,13_3,13,3,82722,0
1149,13_3,13,3,85949,0
1150,13_3,13,3,86414,0
1151,14_1,14,1,4177,0
1152,14_1,14,1,5511,0
