,Name,Session Number,Person Number,Start Frame
3067,13_3,13,3,61607
3068,13_3,13,3,61794
3069,13_3,13,3,62006
3070,13_3,13,3,62391
3071,13_3,13,3,62570
3072,13_3,13,3,62659
3073,13_3,13,3,62838
3074,13_3,13,3,63037
3075,13_3,13,3,63306
3076,13_3,13,3,63450
3077,13_3,13,3,63714
3078,13_3,13,3,63827
3079,13_3,13,3,64128
3080,13_3,13,3,64436
3081,13_3,13,3,64985
3082,13_3,13,3,65085
3083,13_3,13,3,65334
3084,13_3,13,3,65583
3085,13_3,13,3,65734
3086,13_3,13,3,66813
3087,13_3,13,3,67250
3088,13_3,13,3,67620
3089,13_3,13,3,67953
3090,13_3,13,3,68148
3091,13_3,13,3,68270
3092,13_3,13,3,68382
3093,13_3,13,3,68474
3094,13_3,13,3,68577
3095,13_3,13,3,69396
3096,13_3,13,3,69523
3097,13_3,13,3,69710
3098,13_3,13,3,69852
3099,13_3,13,3,69923
3100,13_3,13,3,69993
3101,13_3,13,3,70128
3102,13_3,13,3,70240
3103,13_3,13,3,70322
3104,13_3,13,3,70729
3105,13_3,13,3,70878
3106,13_3,13,3,71390
3107,13_3,13,3,71463
3108,13_3,13,3,71989
3109,13_3,13,3,72169
3110,13_3,13,3,72346
3111,13_3,13,3,72493
3112,13_3,13,3,72659
3113,13_3,13,3,72746
3114,13_3,13,3,72987
3115,13_3,13,3,73490
3116,13_3,13,3,73667
3117,13_3,13,3,73779
3118,13_3,13,3,74109
3119,13_3,13,3,74408
3120,13_3,13,3,74710
3121,13_3,13,3,74888
3122,13_3,13,3,75711
3123,13_3,13,3,75787
3124,13_3,13,3,75971
3125,13_3,13,3,76089
3126,13_3,13,3,76162
3127,13_3,13,3,76520
3128,13_3,13,3,76675
3129,13_3,13,3,76768
3130,13_3,13,3,76972
3131,13_3,13,3,77773
3132,13_3,13,3,77950
3133,13_3,13,3,78111
3134,13_3,13,3,78201
3135,13_3,13,3,78357
3136,13_3,13,3,78430
3137,13_3,13,3,78582
3138,13_3,13,3,78811
3139,13_3,13,3,78958
3140,13_3,13,3,79134
3141,13_3,13,3,79392
3142,13_3,13,3,79468
3143,13_3,13,3,79626
3144,13_3,13,3,79777
3145,13_3,13,3,79999
3146,13_3,13,3,80559
3147,13_3,13,3,80753
3148,13_3,13,3,81061
3149,13_3,13,3,81160
3150,13_3,13,3,81647
3151,13_3,13,3,81745
3152,13_3,13,3,81816
3153,13_3,13,3,81913
3154,13_3,13,3,82077
3155,13_3,13,3,83137
3156,13_3,13,3,83469
3157,13_3,13,3,83546
3158,13_3,13,3,83607
3159,13_3,13,3,83677
3160,13_3,13,3,83785
3161,13_3,13,3,83917
3162,13_3,13,3,84019
3163,13_3,13,3,84274
3164,13_3,13,3,84505
3165,13_3,13,3,84675
3166,13_3,13,3,84841
3167,13_3,13,3,84969
3168,13_3,13,3,85190
3169,13_3,13,3,85304
3170,13_3,13,3,87466
3171,13_3,13,3,87548
3172,13_3,13,3,88091
3173,13_3,13,3,88591
3174,13_3,13,3,88682
3175,13_3,13,3,88789
3176,13_3,13,3,88900
3177,13_3,13,3,89079
3178,13_3,13,3,89205
3179,13_3,13,3,89523
3180,13_3,13,3,89948
3181,13_3,13,3,90120
3182,13_3,13,3,90248
3183,13_3,13,3,90521
3184,13_3,13,3,91249
3185,13_3,13,3,91352
3186,13_3,13,3,92233
3187,13_3,13,3,92369
3188,13_3,13,3,92470
3189,13_3,13,3,92670
3190,13_3,13,3,93099
3191,13_3,13,3,93171
3192,14_1,14,1,1387
3193,14_1,14,1,1527
3194,14_1,14,1,1816
3195,14_1,14,1,2207
3196,14_1,14,1,2817
3197,14_1,14,1,3172
3198,14_1,14,1,3354
3199,14_1,14,1,3532
3200,14_1,14,1,4866
3201,14_1,14,1,5861
3202,14_1,14,1,6044
3203,14_1,14,1,6209
3204,14_1,14,1,6634
3205,14_1,14,1,6834
3206,14_1,14,1,7694
3207,14_1,14,1,8419
3208,14_1,14,1,9248
3209,14_1,14,1,9732
3210,14_1,14,1,10808
3211,14_1,14,1,11064
3212,14_1,14,1,11507
3213,14_1,14,1,11741
3214,14_1,14,1,13078
3215,14_1,14,1,13448
3216,14_1,14,1,13913
3217,14_1,14,1,14588
3218,14_1,14,1,14874
3219,14_1,14,1,15311
3220,14_1,14,1,15948
3221,14_1,14,1,16962
3222,14_1,14,1,17416
3223,14_1,14,1,18511
3224,14_1,14,1,18739
3225,14_1,14,1,19116
3226,14_1,14,1,19529
3227,14_1,14,1,20663
3228,14_1,14,1,21606
3229,14_1,14,1,22366
3230,14_1,14,1,22758
3231,14_1,14,1,23194
3232,14_1,14,1,23456
3233,14_1,14,1,24376
3234,14_1,14,1,24625
3235,14_1,14,1,26039
3236,14_1,14,1,26617
3237,14_1,14,1,26926
3238,14_1,14,1,27196
3239,14_1,14,1,28359
3240,14_1,14,1,29610
3241,14_1,14,1,29921
3242,14_1,14,1,30652
3243,14_1,14,1,31538
3244,14_1,14,1,32080
3245,14_1,14,1,32352
3246,14_1,14,1,32896
3247,14_1,14,1,33809
3248,14_1,14,1,34238
3249,14_1,14,1,34892
3250,14_1,14,1,36343
3251,14_1,14,1,37032
3252,14_2,14,2,1598
3253,14_2,14,2,1731
3254,14_2,14,2,2219
3255,14_2,14,2,2355
3256,14_2,14,2,2581
3257,14_2,14,2,2639
3258,14_2,14,2,3050
3259,14_2,14,2,3237
3260,14_2,14,2,3398
3261,14_2,14,2,3513
3262,14_2,14,2,3563
3263,14_2,14,2,4527
3264,14_2,14,2,4766
3265,14_2,14,2,4965
3266,14_2,14,2,5028
3267,14_2,14,2,5088
3268,14_2,14,2,5387
3269,14_2,14,2,5854
3270,14_2,14,2,5885
3271,14_2,14,2,5977
3272,14_2,14,2,6510
3273,14_2,14,2,6583
3274,14_2,14,2,6909
3275,14_2,14,2,7052
3276,14_2,14,2,7177
3277,14_2,14,2,7626
3278,14_2,14,2,7770
3279,14_2,14,2,7955
3280,14_2,14,2,8950
3281,14_2,14,2,9295
3282,14_2,14,2,9351
3283,14_2,14,2,10719
3284,14_2,14,2,10798
3285,14_2,14,2,10904
3286,14_2,14,2,10960
3287,14_2,14,2,11048
3288,14_2,14,2,11070
3289,14_2,14,2,11122
3290,14_2,14,2,11365
3291,14_2,14,2,11852
3292,14_2,14,2,12657
3293,14_2,14,2,12684
3294,14_2,14,2,13368
3295,14_2,14,2,13549
3296,14_2,14,2,13662
3297,14_2,14,2,14674
3298,14_2,14,2,15271
3299,14_2,14,2,15414
3300,14_2,14,2,15471
3301,14_2,14,2,15511
3302,14_2,14,2,16699
3303,14_2,14,2,16808
3304,14_2,14,2,16968
3305,14_2,14,2,17868
3306,14_2,14,2,17930
3307,14_2,14,2,17999
3308,14_2,14,2,18096
3309,14_2,14,2,18165
3310,14_2,14,2,18254
3311,14_2,14,2,19516
3312,14_2,14,2,20121
3313,14_2,14,2,20236
3314,14_2,14,2,20641
3315,14_2,14,2,20709
3316,14_2,14,2,20808
3317,14_2,14,2,21011
3318,14_2,14,2,22508
3319,14_2,14,2,22710
3320,14_2,14,2,22780
3321,14_2,14,2,23824
3322,14_2,14,2,23887
3323,14_2,14,2,24004
3324,14_2,14,2,24082
3325,14_2,14,2,26831
3326,14_2,14,2,27177
3327,14_2,14,2,27506
3328,14_2,14,2,27624
3329,14_2,14,2,27697
3330,14_2,14,2,27822
3331,14_2,14,2,29021
3332,14_2,14,2,29147
3333,14_2,14,2,29522
3334,14_2,14,2,29598
3335,14_2,14,2,29676
3336,14_2,14,2,30439
3337,14_2,14,2,30553
3338,14_2,14,2,30686
3339,14_2,14,2,31230
3340,14_2,14,2,31317
3341,14_2,14,2,32498
3342,14_2,14,2,32707
3343,14_2,14,2,32763
3344,14_2,14,2,32819
3345,14_2,14,2,32848
3346,14_2,14,2,33392
3347,14_2,14,2,33570
3348,14_2,14,2,33747
3349,14_2,14,2,33805
3350,14_2,14,2,33964
3351,14_2,14,2,34002
3352,14_2,14,2,35000
3353,14_2,14,2,36176
3354,14_2,14,2,36275
3355,14_2,14,2,37107
3356,14_2,14,2,37136
3357,14_2,14,2,37618
3358,14_2,14,2,37652
3359,14_2,14,2,40418
3360,14_2,14,2,40539
3361,14_2,14,2,41699
3362,14_2,14,2,41851
3363,14_2,14,2,42036
3364,14_2,14,2,42149
3365,14_2,14,2,43967
3366,14_2,14,2,44282
3367,14_2,14,2,44549
3368,14_2,14,2,44676
3369,14_2,14,2,45259
3370,14_2,14,2,45433
3371,14_2,14,2,46898
3372,14_2,14,2,46948
3373,14_2,14,2,47018
3374,14_2,14,2,47081
3375,14_2,14,2,47184
3376,14_2,14,2,50679
3377,14_2,14,2,50978
3378,14_2,14,2,51110
3379,14_2,14,2,51279
3380,14_2,14,2,52671
3381,14_2,14,2,52906
3382,14_2,14,2,53093
3383,14_2,14,2,53734
3384,14_2,14,2,53837
3385,14_2,14,2,54025
3386,14_2,14,2,54123
3387,14_2,14,2,54336
3388,14_2,14,2,54704
3389,14_2,14,2,54870
3390,14_2,14,2,55959
3391,14_2,14,2,56930
3392,14_2,14,2,57251
3393,14_2,14,2,57399
3394,14_2,14,2,57934
3395,14_2,14,2,58009
3396,14_2,14,2,58465
3397,14_2,14,2,58674
3398,14_2,14,2,58787
3399,14_2,14,2,59108
3400,14_2,14,2,59559
3401,14_2,14,2,59714
3402,14_2,14,2,59840
3403,14_2,14,2,59912
3404,14_2,14,2,62087
3405,14_2,14,2,62168
3406,14_2,14,2,62257
3407,14_2,14,2,62363
3408,14_2,14,2,62536
3409,14_2,14,2,62682
3410,14_2,14,2,62948
3411,14_2,14,2,64357
3412,14_3,14,3,2348
3413,14_3,14,3,3239
3414,14_3,14,3,4004
3415,14_3,14,3,4159
3416,14_3,14,3,4653
3417,14_3,14,3,5136
3418,14_3,14,3,5482
3419,14_3,14,3,5951
3420,14_3,14,3,6821
3421,14_3,14,3,7209
3422,14_3,14,3,7410
3423,14_3,14,3,7660
3424,14_3,14,3,8174
3425,14_3,14,3,8808
3426,14_3,14,3,8965
3427,14_3,14,3,9368
3428,14_3,14,3,10107
3429,14_3,14,3,11691
3430,14_3,14,3,12052
3431,14_3,14,3,12743
3432,14_3,14,3,13109
3433,14_3,14,3,13657
3434,14_3,14,3,14145
3435,14_3,14,3,14742
3436,14_3,14,3,16363
3437,14_3,14,3,16614
3438,14_3,14,3,16866
3439,14_3,14,3,17027
3440,14_3,14,3,17207
3441,14_3,14,3,18146
3442,14_3,14,3,18811
3443,14_3,14,3,20444
3444,14_3,14,3,20785
3445,14_3,14,3,21052
3446,14_3,14,3,21597
3447,14_3,14,3,22696
3448,14_3,14,3,24322
3449,14_3,14,3,25080
3450,14_3,14,3,26786
3451,14_3,14,3,26981
3452,14_3,14,3,27204
3453,14_3,14,3,27402
3454,14_3,14,3,28226
3455,14_3,14,3,28460
3456,14_3,14,3,28932
3457,14_3,14,3,29538
3458,14_3,14,3,30184
3459,14_3,14,3,31454
3460,14_3,14,3,31653
3461,14_3,14,3,31762
3462,14_3,14,3,33785
3463,14_3,14,3,34151
3464,14_3,14,3,34384
3465,14_3,14,3,37280
3466,14_3,14,3,37897
3467,14_3,14,3,38362
3468,14_3,14,3,38849
3469,14_3,14,3,39013
3470,14_3,14,3,40570
3471,14_3,14,3,40876
3472,14_3,14,3,48822
3473,14_3,14,3,49006
3474,14_3,14,3,49188
3475,14_3,14,3,50152
3476,14_3,14,3,50925
3477,14_3,14,3,51197
3478,14_3,14,3,51305
3479,14_3,14,3,57404
3480,14_3,14,3,58230
3481,14_3,14,3,59982
3482,14_3,14,3,60320
3483,15_1,15,1,659
3484,15_1,15,1,1371
3485,15_1,15,1,1709
3486,15_1,15,1,2174
3487,15_1,15,1,2927
3488,15_1,15,1,3554
3489,15_1,15,1,3890
3490,15_1,15,1,4159
3491,15_1,15,1,4292
3492,15_1,15,1,8435
3493,15_1,15,1,8573
3494,15_1,15,1,9349
3495,15_1,15,1,10129
3496,15_1,15,1,12582
3497,15_1,15,1,12970
3498,15_1,15,1,13314
3499,15_1,15,1,14435
3500,15_1,15,1,15071
3501,15_1,15,1,15322
3502,15_1,15,1,15719
3503,15_1,15,1,17559
3504,15_1,15,1,18174
3505,15_1,15,1,18457
3506,15_1,15,1,19108
3507,15_1,15,1,19404
3508,15_1,15,1,20041
3509,15_1,15,1,21504
3510,15_1,15,1,22432
3511,15_1,15,1,22638
3512,15_1,15,1,24161
3513,15_1,15,1,24541
3514,15_1,15,1,24725
3515,15_1,15,1,25525
3516,15_1,15,1,26019
3517,15_1,15,1,26180
3518,15_1,15,1,34998
3519,15_1,15,1,35232
3520,15_1,15,1,35325
3521,15_1,15,1,40263
3522,15_1,15,1,51406
3523,15_2,15,2,85
3524,15_2,15,2,508
3525,15_2,15,2,781
3526,15_2,15,2,1214
3527,15_2,15,2,1422
3528,15_2,15,2,1869
3529,15_2,15,2,2231
3530,15_2,15,2,2466
3531,15_2,15,2,2567
3532,15_2,15,2,2896
3533,15_2,15,2,3244
3534,15_2,15,2,4389
3535,15_2,15,2,5290
3536,15_2,15,2,5661
3537,15_2,15,2,6509
3538,15_2,15,2,6930
3539,15_2,15,2,8799
3540,15_2,15,2,9014
3541,15_2,15,2,9390
3542,15_2,15,2,9946
3543,15_2,15,2,10485
3544,15_2,15,2,10698
3545,15_2,15,2,11200
3546,15_2,15,2,12271
3547,15_2,15,2,12536
3548,15_2,15,2,13038
3549,15_2,15,2,13732
3550,15_2,15,2,14262
3551,15_2,15,2,14762
3552,15_2,15,2,14894
3553,15_2,15,2,15097
3554,15_2,15,2,15437
3555,15_2,15,2,15592
3556,15_2,15,2,16146
3557,15_2,15,2,16695
3558,15_2,15,2,16967
3559,15_2,15,2,17335
3560,15_2,15,2,20162
3561,15_2,15,2,20492
3562,15_2,15,2,20806
3563,15_2,15,2,24340
3564,15_2,15,2,27411
3565,15_2,15,2,29455
3566,15_2,15,2,29796
3567,15_2,15,2,30325
3568,15_2,15,2,31681
3569,15_2,15,2,32589
3570,15_2,15,2,33519
3571,15_2,15,2,34253
3572,15_2,15,2,35798
3573,15_2,15,2,36040
3574,15_2,15,2,36233
3575,15_2,15,2,36567
3576,15_2,15,2,37385
3577,15_2,15,2,37664
3578,15_2,15,2,38103
3579,15_2,15,2,38534
3580,15_2,15,2,39094
3581,15_2,15,2,39314
3582,15_2,15,2,39634
3583,15_2,15,2,39903
3584,15_2,15,2,40527
3585,15_2,15,2,41003
3586,15_2,15,2,41482
3587,15_2,15,2,41554
3588,15_2,15,2,41698
3589,15_2,15,2,42129
3590,15_2,15,2,42303
3591,15_2,15,2,42435
3592,15_2,15,2,42565
3593,15_2,15,2,42732
3594,15_2,15,2,42857
3595,15_2,15,2,43092
3596,15_2,15,2,44367
3597,15_2,15,2,45213
3598,15_2,15,2,46747
3599,15_3,15,3,-50
3600,15_3,15,3,149
3601,15_3,15,3,556
3602,15_3,15,3,1377
3603,15_3,15,3,1876
3604,15_3,15,3,3898
3605,15_3,15,3,4664
3606,15_3,15,3,5488
3607,15_3,15,3,5752
3608,15_3,15,3,5882
3609,15_3,15,3,6619
3610,15_3,15,3,7387
3611,15_3,15,3,7841
3612,15_3,15,3,8090
3613,15_3,15,3,8329
3614,15_3,15,3,8571
3615,15_3,15,3,8714
3616,15_3,15,3,9068
3617,15_3,15,3,9880
3618,15_3,15,3,10263
3619,15_3,15,3,10379
3620,15_3,15,3,10692
3621,15_3,15,3,11593
3622,15_3,15,3,11755
3623,15_3,15,3,12052
3624,15_3,15,3,12291
3625,15_3,15,3,12738
3626,15_3,15,3,12965
3627,15_3,15,3,13047
3628,15_3,15,3,14289
3629,15_3,15,3,14885
3630,15_3,15,3,15944
3631,15_3,15,3,16379
3632,15_3,15,3,16533
3633,15_3,15,3,16900
3634,15_3,15,3,17022
3635,15_3,15,3,17743
3636,15_3,15,3,17864
3637,15_3,15,3,18435
3638,15_3,15,3,18659
3639,15_3,15,3,18994
3640,15_3,15,3,19113
3641,15_3,15,3,19467
3642,15_3,15,3,19602
3643,15_3,15,3,20488
3644,15_3,15,3,21168
3645,15_3,15,3,21406
3646,15_3,15,3,22131
3647,15_3,15,3,22961
3648,15_3,15,3,23046
3649,15_3,15,3,23946
3650,15_3,15,3,24423
3651,15_3,15,3,25357
3652,15_3,15,3,26474
3653,15_3,15,3,26725
3654,15_3,15,3,26944
3655,15_3,15,3,27262
3656,15_3,15,3,27420
3657,15_3,15,3,27666
3658,15_3,15,3,27815
3659,15_3,15,3,27952
3660,15_3,15,3,29074
3661,15_3,15,3,30115
3662,15_3,15,3,30416
3663,15_3,15,3,30652
3664,15_3,15,3,30898
3665,15_3,15,3,31044
3666,15_3,15,3,31173
3667,15_3,15,3,32049
3668,15_3,15,3,32815
3669,15_3,15,3,32909
3670,15_3,15,3,33200
3671,15_3,15,3,33435
3672,15_3,15,3,33676
3673,15_3,15,3,33813
3674,15_3,15,3,34106
3675,15_3,15,3,34196
3676,15_3,15,3,34295
3677,15_3,15,3,45781
3678,15_3,15,3,51636
3679,16_1,16,1,75
3680,16_1,16,1,852
3681,16_1,16,1,1173
3682,16_1,16,1,1751
3683,16_1,16,1,2514
3684,16_1,16,1,3253
3685,16_1,16,1,3788
3686,16_1,16,1,4857
3687,16_1,16,1,5309
3688,16_1,16,1,5862
3689,16_1,16,1,6078
3690,16_1,16,1,7131
3691,16_1,16,1,7403
3692,16_1,16,1,8089
3693,16_1,16,1,8808
3694,16_1,16,1,9137
3695,16_1,16,1,9899
3696,16_1,16,1,10078
3697,16_1,16,1,10561
3698,16_1,16,1,11289
3699,16_1,16,1,11541
3700,16_1,16,1,12205
3701,16_1,16,1,13129
3702,16_1,16,1,13961
3703,16_1,16,1,14131
3704,16_1,16,1,14747
3705,16_1,16,1,15269
3706,16_1,16,1,16812
3707,16_1,16,1,17282
3708,16_1,16,1,17949
3709,16_1,16,1,18438
3710,16_1,16,1,19742
3711,16_1,16,1,20764
3712,16_1,16,1,22557
3713,16_1,16,1,23088
3714,16_1,16,1,23332
3715,16_1,16,1,24619
3716,16_1,16,1,25004
3717,16_1,16,1,26574
3718,16_1,16,1,26876
3719,16_1,16,1,28482
3720,16_1,16,1,28839
3721,16_1,16,1,29257
3722,16_1,16,1,30539
3723,16_1,16,1,31265
3724,16_1,16,1,31552
3725,16_1,16,1,33063
3726,16_1,16,1,35554
3727,16_1,16,1,36038
3728,16_1,16,1,38730
3729,16_1,16,1,40418
3730,16_1,16,1,40636
3731,16_1,16,1,41088
3732,16_1,16,1,42062
3733,16_1,16,1,42237
3734,16_1,16,1,42692
3735,16_1,16,1,42965
3736,16_1,16,1,44238
3737,16_1,16,1,46060
3738,16_1,16,1,48467
3739,16_2,16,2,294
3740,16_2,16,2,696
3741,16_2,16,2,1080
3742,16_2,16,2,1922
3743,16_2,16,2,2953
3744,16_2,16,2,3231
3745,16_2,16,2,4654
3746,16_2,16,2,6201
3747,16_2,16,2,6509
3748,16_2,16,2,7806
3749,16_2,16,2,8713
3750,16_2,16,2,10872
3751,16_2,16,2,12990
3752,16_2,16,2,16614
3753,16_2,16,2,18198
3754,16_2,16,2,29292
3755,16_2,16,2,30221
3756,16_2,16,2,31899
3757,16_2,16,2,38006
3758,16_2,16,2,43653
3759,16_2,16,2,44387
3760,16_3,16,3,-36
3761,16_3,16,3,35
3762,16_3,16,3,442
3763,16_3,16,3,615
3764,16_3,16,3,770
3765,16_3,16,3,1098
3766,16_3,16,3,1532
3767,16_3,16,3,1778
3768,16_3,16,3,1945
3769,16_3,16,3,2228
3770,16_3,16,3,2650
3771,16_3,16,3,2910
3772,16_3,16,3,2986
3773,16_3,16,3,3528
3774,16_3,16,3,3657
3775,16_3,16,3,3958
3776,16_3,16,3,4162
3777,16_3,16,3,4429
3778,16_3,16,3,4662
3779,16_3,16,3,4940
3780,16_3,16,3,5224
3781,16_3,16,3,5503
3782,16_3,16,3,5638
3783,16_3,16,3,5957
3784,16_3,16,3,6074
3785,16_3,16,3,6294
3786,16_3,16,3,6476
3787,16_3,16,3,6675
3788,16_3,16,3,7316
3789,16_3,16,3,7561
3790,16_3,16,3,7686
3791,16_3,16,3,8245
3792,16_3,16,3,8483
3793,16_3,16,3,8666
3794,16_3,16,3,9042
3795,16_3,16,3,9211
3796,16_3,16,3,9392
3797,16_3,16,3,9847
3798,16_3,16,3,10062
3799,16_3,16,3,10682
3800,16_3,16,3,10810
3801,16_3,16,3,11085
3802,16_3,16,3,11400
3803,16_3,16,3,11537
3804,16_3,16,3,11757
3805,16_3,16,3,11962
3806,16_3,16,3,12107
3807,16_3,16,3,12212
3808,16_3,16,3,12490
3809,16_3,16,3,12895
3810,16_3,16,3,13336
3811,16_3,16,3,13733
3812,16_3,16,3,13988
3813,16_3,16,3,14061
3814,16_3,16,3,14592
3815,16_3,16,3,14815
3816,16_3,16,3,15059
3817,16_3,16,3,15167
3818,16_3,16,3,15405
3819,16_3,16,3,15521
3820,16_3,16,3,15901
3821,16_3,16,3,16151
3822,16_3,16,3,16562
3823,16_3,16,3,16812
3824,16_3,16,3,17111
3825,16_3,16,3,17283
3826,16_3,16,3,17701
3827,16_3,16,3,17907
3828,16_3,16,3,18241
3829,16_3,16,3,18569
3830,16_3,16,3,18932
3831,16_3,16,3,20543
3832,16_3,16,3,20861
3833,16_3,16,3,21237
3834,16_3,16,3,21503
3835,16_3,16,3,22814
3836,16_3,16,3,23208
3837,16_3,16,3,23858
3838,16_3,16,3,24080
3839,16_3,16,3,24269
3840,16_3,16,3,24580
3841,16_3,16,3,24872
3842,16_3,16,3,24982
3843,16_3,16,3,25152
3844,16_3,16,3,25492
3845,16_3,16,3,25601
3846,16_3,16,3,26249
3847,16_3,16,3,29684
3848,16_3,16,3,29924
3849,16_3,16,3,30039
3850,16_3,16,3,30229
3851,16_3,16,3,30427
3852,16_3,16,3,32053
3853,16_3,16,3,32214
3854,16_3,16,3,32659
3855,16_3,16,3,33394
3856,16_3,16,3,33546
3857,16_3,16,3,34963
3858,16_3,16,3,35472
3859,16_3,16,3,35712
3860,16_3,16,3,36319
3861,16_3,16,3,36788
3862,16_3,16,3,37037
3863,16_3,16,3,37174
3864,16_3,16,3,37666
3865,16_3,16,3,37829
3866,16_3,16,3,38329
3867,16_3,16,3,38508
3868,16_3,16,3,38963
3869,16_3,16,3,39363
3870,16_3,16,3,40144
3871,16_3,16,3,40538
3872,16_3,16,3,40898
3873,16_3,16,3,41164
3874,16_3,16,3,41784
3875,16_3,16,3,42040
3876,16_3,16,3,42625
3877,16_3,16,3,42772
3878,16_3,16,3,43800
3879,16_3,16,3,43979
3880,17_1,17,1,301
3881,17_1,17,1,755
3882,17_1,17,1,1157
3883,17_1,17,1,1825
3884,17_1,17,1,2542
3885,17_1,17,1,3100
3886,17_1,17,1,3319
3887,17_1,17,1,3677
3888,17_1,17,1,4099
3889,17_1,17,1,4372
3890,17_1,17,1,4604
3891,17_1,17,1,5552
3892,17_1,17,1,5924
3893,17_1,17,1,6229
3894,17_1,17,1,6753
3895,17_1,17,1,8463
3896,17_1,17,1,8810
3897,17_1,17,1,9216
3898,17_1,17,1,9852
3899,17_1,17,1,10244
3900,17_1,17,1,10516
3901,17_1,17,1,10691
3902,17_1,17,1,11065
3903,17_1,17,1,11382
3904,17_1,17,1,11949
3905,17_1,17,1,12192
3906,17_1,17,1,12538
3907,17_1,17,1,12841
3908,17_1,17,1,13663
3909,17_1,17,1,14298
3910,17_1,17,1,14955
3911,17_1,17,1,15461
3912,17_1,17,1,21181
3913,17_2,17,2,863
3914,17_2,17,2,1073
3915,17_2,17,2,1407
3916,17_2,17,2,1989
3917,17_2,17,2,2423
3918,17_2,17,2,2777
3919,17_2,17,2,3370
3920,17_2,17,2,3508
3921,17_2,17,2,3920
3922,17_2,17,2,4316
3923,17_2,17,2,4428
3924,17_2,17,2,4709
3925,17_2,17,2,6017
3926,17_2,17,2,6220
3927,17_2,17,2,6491
3928,17_2,17,2,6989
3929,17_2,17,2,7239
3930,17_2,17,2,8104
3931,17_2,17,2,8744
3932,17_2,17,2,9171
3933,17_2,17,2,9605
3934,17_2,17,2,9810
3935,17_2,17,2,11118
3936,17_2,17,2,11312
3937,17_2,17,2,11840
3938,17_2,17,2,12955
3939,17_2,17,2,13471
3940,17_2,17,2,14073
3941,17_2,17,2,14762
3942,17_2,17,2,14924
3943,17_2,17,2,15453
3944,17_2,17,2,15940
3945,17_2,17,2,16153
3946,17_2,17,2,16333
3947,17_2,17,2,17548
3948,17_2,17,2,17818
3949,17_2,17,2,18678
3950,17_2,17,2,19154
3951,17_2,17,2,19348
3952,17_2,17,2,20034
3953,17_2,17,2,20270
3954,17_2,17,2,20498
3955,17_2,17,2,21319
3956,17_2,17,2,21590
3957,17_2,17,2,21727
3958,17_2,17,2,21937
3959,17_2,17,2,22375
3960,17_2,17,2,22711
3961,17_2,17,2,22965
3962,17_2,17,2,23296
3963,17_2,17,2,23531
3964,17_2,17,2,26049
3965,17_2,17,2,26397
3966,17_2,17,2,26909
3967,17_2,17,2,27112
3968,17_2,17,2,27549
3969,17_3,17,3,1276
3970,17_3,17,3,1925
3971,17_3,17,3,2020
3972,17_3,17,3,2142
3973,17_3,17,3,2280
3974,17_3,17,3,2642
3975,17_3,17,3,2762
3976,17_3,17,3,5000
3977,17_3,17,3,5510
3978,17_3,17,3,5763
3979,17_3,17,3,5994
3980,17_3,17,3,6601
3981,17_3,17,3,6916
3982,17_3,17,3,7731
3983,17_3,17,3,8083
3984,17_3,17,3,8164
3985,17_3,17,3,8458
3986,17_3,17,3,9026
3987,17_3,17,3,9589
3988,17_3,17,3,10038
3989,17_3,17,3,10539
3990,17_3,17,3,10663
3991,17_3,17,3,11292
3992,17_3,17,3,11531
3993,17_3,17,3,12469
3994,17_3,17,3,12974
3995,17_3,17,3,13189
3996,17_3,17,3,13620
3997,17_3,17,3,13857
3998,17_3,17,3,14288
3999,17_3,17,3,14424
4000,17_3,17,3,14612
4001,17_3,17,3,14866
4002,17_3,17,3,15148
4003,17_3,17,3,15809
4004,17_3,17,3,16051
4005,17_3,17,3,16306
4006,17_3,17,3,16494
4007,17_3,17,3,17136
4008,17_3,17,3,17569
4009,17_3,17,3,18525
4010,17_3,17,3,18732
4011,17_3,17,3,18914
4012,17_3,17,3,19507
4013,17_3,17,3,19706
4014,17_3,17,3,20370
4015,17_3,17,3,20545
4016,17_3,17,3,21996
4017,17_3,17,3,22452
4018,17_3,17,3,22705
4019,17_3,17,3,22779
4020,17_3,17,3,23246
4021,17_3,17,3,23335
4022,17_3,17,3,23746
4023,17_3,17,3,23854
4024,17_3,17,3,24045
4025,17_3,17,3,25041
4026,17_3,17,3,25370
4027,17_3,17,3,25619
4028,17_3,17,3,28430
4029,17_3,17,3,28624
4030,17_3,17,3,28784
4031,17_3,17,3,28931
4032,17_3,17,3,29166
4033,17_3,17,3,29438
4034,17_3,17,3,29629
4035,17_3,17,3,29717
4036,17_3,17,3,29837
4037,17_3,17,3,30135
4038,17_3,17,3,30226
4039,17_3,17,3,30353
4040,17_3,17,3,30556
4041,18_1,18,1,662
4042,18_1,18,1,1024
4043,18_1,18,1,1405
4044,18_1,18,1,1826
4045,18_1,18,1,2030
4046,18_1,18,1,2365
4047,18_1,18,1,3450
4048,18_1,18,1,3666
4049,18_1,18,1,3903
4050,18_1,18,1,4154
4051,18_1,18,1,4746
4052,18_1,18,1,5045
4053,18_1,18,1,5122
4054,18_1,18,1,5461
4055,18_1,18,1,5912
4056,18_1,18,1,6103
4057,18_1,18,1,6353
4058,18_1,18,1,7836
4059,18_1,18,1,8132
4060,18_1,18,1,8498
4061,18_1,18,1,8891
4062,18_1,18,1,9267
4063,18_1,18,1,9559
4064,18_1,18,1,9873
4065,18_1,18,1,11145
